Car_ID,Model,Variant,Model_Year,Body_Type,Engine,Cylinders,Transmission,Drivetrain,Fuel_Type,Color,Horsepower_HP,Zero_to_100_sec,Top_Speed_MPH,MSRP_USD
CAR01776,XM,Base,2022,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,711,3.9,155,164600
CAR01777,M8 Gran Coupe,Base,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,613,3.5,155,144500
CAR01778,M3,CSL,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,514,3.7,180,136900
CAR01779,M4 Convertible,Base,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,493,3.6,155,99800
CAR01780,M2,Base,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,415,4.2,155,66500
CAR01781,M8 Gran Coupe,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Signal Green,616,3.9,155,153000
CAR01782,M4,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Sao Paulo Yellow,513,4.3,155,91200
CAR01783,M4,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,505,3.8,155,101500
CAR01784,M5,Competition,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Signal Green,672,3.2,155,139400
CAR01785,X5 M,Competition,2026,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,614,3.6,155,128600
CAR01786,M4,Base,2023,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Toronto Red,486,3.9,155,91400
CAR01787,X6 M,Competition,2026,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Signal Green,613,4.0,155,135300
CAR01788,M3,Base,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,490,3.6,155,75400
CAR01789,M4,Base,2022,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Marina Bay Blue,473,3.7,155,78500
CAR01790,M2,CS,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,440,3.8,190,80700
CAR01791,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,451,4.2,155,69600
CAR01792,M4,CS,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,516,3.6,180,119800
CAR01793,M5,CS,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Frozen Portimao Blue,711,3.4,177,145500
CAR01794,M3 Touring,Base,2024,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,493,3.9,155,89600
CAR01795,M4,Base,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,499,3.6,155,94500
CAR01796,M2,CS,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,459,3.8,180,91900
CAR01797,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,482,4.2,155,96300
CAR01798,M4 Convertible,Competition,2023,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,499,4.1,155,110100
CAR01799,M4 Convertible,Competition,2023,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,498,4.1,155,93200
CAR01800,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,494,3.8,155,89200
CAR01801,M4,Competition,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Signal Green,520,3.8,155,91500
CAR01802,M3,Base,2023,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Skyscraper Grey,483,4.0,155,75100
CAR01803,M4 Convertible,Competition,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,498,4.2,155,109200
CAR01804,M5,CS,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Skyscraper Grey,691,3.6,190,147300
CAR01805,M5,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Isle of Man Green,704,3.7,155,138400
CAR01806,M3,CSL,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,504,3.8,184,123200
CAR01807,M2,Base,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,451,3.9,155,74200
CAR01808,M8,Competition,2022,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,614,3.6,155,151000
CAR01809,M3 Touring,Base,2022,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Signal Green,492,3.9,155,93200
CAR01810,M8,Base,2025,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,602,3.4,155,146400
CAR01811,M2,Base,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Sao Paulo Yellow,422,4.1,155,63500
CAR01812,X4 M,Competition,2024,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Sao Paulo Yellow,498,4.1,155,82700
CAR01813,M8 Gran Coupe,Base,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Toronto Red,611,3.1,155,156600
CAR01814,X5 M,Base,2023,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,607,3.8,155,116500
CAR01815,M4,CSL,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,511,3.8,177,135800
CAR01816,M4 Convertible,Base,2025,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,474,3.8,155,99500
CAR01817,M4,Base,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,522,3.6,155,90700
CAR01818,M2,CS,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,436,3.9,180,92700
CAR01819,M8,Base,2023,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,606,3.6,155,149200
CAR01820,M4,CS,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,515,3.7,177,113600
CAR01821,M3,Base,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Sao Paulo Yellow,499,3.6,155,79400
CAR01822,M4,CS,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,523,3.7,180,103100
CAR01823,M8 Gran Coupe,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,600,3.3,155,159900
CAR01824,M3 Touring,Competition,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,514,4.6,155,104600
CAR01825,M4,Base,2025,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Skyscraper Grey,491,4.3,155,94100
CAR01826,M4,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,476,4.5,155,81900
CAR01827,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,494,3.7,155,86400
CAR01828,M8 Gran Coupe,Competition,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,613,3.1,155,168400
CAR01829,M8,Competition,2026,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,609,3.4,155,146800
CAR01830,XM,Competition,2026,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Alpine White,730,3.8,155,194800
CAR01831,M2,Base,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,443,4.0,155,76900
CAR01832,M3,Competition,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,511,4.1,155,91300
CAR01833,M3 Touring,Base,2022,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,505,4.0,155,94100
CAR01834,M3,Base,2025,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Black Sapphire,495,4.2,155,80700
CAR01835,M3,CS,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,503,3.7,180,93200
CAR01836,M4,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,515,4.2,155,101300
CAR01837,M3,Competition,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,510,4.0,155,92700
CAR01838,XM,Competition,2025,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Sao Paulo Yellow,725,3.5,155,199300
CAR01839,X3 M,Competition,2022,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,497,4.0,155,93000
CAR01840,M2,Competition,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Sao Paulo Yellow,437,3.6,155,72700
CAR01841,M8 Gran Coupe,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,616,3.3,155,168900
CAR01842,M4 Convertible,Competition,2025,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,500,4.2,155,98000
CAR01843,XM,Competition,2023,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Toronto Red,714,3.5,155,192900
CAR01844,X3 M,Base,2026,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,496,3.8,155,86800
CAR01845,XM,Base,2026,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,726,3.1,155,173600
CAR01846,X3 M,Base,2026,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Sao Paulo Yellow,496,4.3,155,81600
CAR01847,M3,Base,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,491,3.8,155,87000
CAR01848,M3,Base,2026,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Black Sapphire,509,3.8,155,87700
CAR01849,M2,Competition,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,450,4.1,155,72200
CAR01850,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Sao Paulo Yellow,443,4.1,155,73200
CAR01851,M4,Base,2026,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Marina Bay Blue,513,3.6,155,82900
CAR01852,M5,CS,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Marina Bay Blue,680,3.1,190,148600
CAR01853,M8 Gran Coupe,Competition,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Marina Bay Blue,610,3.2,155,159100
CAR01854,X3 M,Base,2022,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Diesel,Sao Paulo Yellow,481,4.0,155,77900
CAR01855,X6 M,Base,2026,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,607,3.4,155,129100
CAR01856,M5,CS,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Individual Frozen Grey,658,3.6,177,162400
CAR01857,M4 Convertible,Competition,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,500,3.7,155,102000
CAR01858,M8 Gran Coupe,Competition,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,612,3.4,155,156600
CAR01859,M2,Base,2024,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Brooklyn Grey,420,4.2,155,69900
CAR01860,M3,Base,2023,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Alpine White,508,3.8,155,78000
CAR01861,X5 M,Competition,2023,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Signal Green,609,3.4,155,123800
CAR01862,M2,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,444,3.8,155,77200
CAR01863,M8 Gran Coupe,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,610,3.5,155,161700
CAR01864,M4 Convertible,Competition,2022,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,495,3.8,155,100200
CAR01865,M3,Competition,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,512,4.1,155,84500
CAR01866,M2,Base,2025,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Brooklyn Grey,424,4.0,155,65700
CAR01867,M2,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Toronto Red,433,3.9,155,78300
CAR01868,M3 Touring,Base,2026,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,478,3.7,155,77000
CAR01869,X6 M,Base,2025,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Signal Green,612,3.1,155,135700
CAR01870,M3 Touring,Base,2025,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,483,4.0,155,92600
CAR01871,M4 Convertible,Competition,2025,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,490,3.8,155,94500
CAR01872,M5,Competition,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Skyscraper Grey,674,3.3,155,123300
CAR01873,M4 Convertible,Competition,2022,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,494,4.5,155,102300
CAR01874,X5 M,Base,2026,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,604,3.1,155,129000
CAR01875,M3 Touring,Competition,2024,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,516,4.0,155,89200
CAR01876,M3,CS,2022,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Marina Bay Blue,501,3.8,177,114500
CAR01877,X3 M,Base,2022,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,473,4.2,155,79200
CAR01878,M8 Gran Coupe,Competition,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,608,3.4,155,153300
CAR01879,M3,CS,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Marina Bay Blue,505,4.2,190,95900
CAR01880,M3 Touring,Base,2026,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Toronto Red,487,3.5,155,82700
CAR01881,M4,CS,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,522,3.5,190,110900
CAR01882,M5,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Brooklyn Grey,677,3.5,155,129800
CAR01883,X4 M,Competition,2022,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Diesel,Individual Frozen Grey,493,4.1,155,81900
CAR01884,M4 Convertible,Base,2023,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Marina Bay Blue,495,3.6,155,95100
CAR01885,M8 Gran Coupe,Base,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,602,3.4,155,151300
CAR01886,M8,Base,2026,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,611,3.3,155,144200
CAR01887,M3 Touring,Base,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,508,4.0,155,89400
CAR01888,M2,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,452,3.7,155,77200
CAR01889,M4 Convertible,Competition,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,498,3.8,155,106900
CAR01890,M4,CS,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,516,3.7,190,99600
CAR01891,M3,CS,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Zandvoort Blue,505,3.8,177,116800
CAR01892,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Isle of Man Green,453,3.6,155,76200
CAR01893,M4,Competition,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Sao Paulo Yellow,512,4.6,155,87400
CAR01894,M2,CS,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,459,4.0,177,80900
CAR01895,M3,Competition,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,499,3.8,155,93600
CAR01896,M8,Competition,2023,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,611,3.2,155,165900
CAR01897,M4 Convertible,Base,2025,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,481,3.9,155,90000
CAR01898,M5,Competition,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,698,3.9,155,117300
CAR01899,M8,Competition,2024,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,612,3.6,155,164100
CAR01900,M5,Base,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Black Sapphire,679,3.4,155,113300
CAR01901,M4,CS,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,523,3.8,177,111500
CAR01902,X4 M,Competition,2026,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,497,3.4,155,96200
CAR01903,X3 M,Competition,2025,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,497,4.8,155,93900
CAR01904,M3 Touring,Competition,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Toronto Red,511,3.6,155,96200
CAR01905,M8 Gran Coupe,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,612,3.6,155,152800
CAR01906,M5,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Skyscraper Grey,640,3.2,155,136100
CAR01907,M4,Base,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,509,3.4,155,94100
CAR01908,M5,CS,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Black Sapphire,708,4.1,190,174200
CAR01909,X5 M,Competition,2024,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Toronto Red,612,3.4,155,129800
CAR01910,M3 Touring,Competition,2025,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,516,4.1,155,99900
CAR01911,M4,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,523,4.2,155,96200
CAR01912,M5,CS,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Individual Frozen Grey,704,3.2,180,161400
CAR01913,M2,Competition,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,435,3.7,155,78100
CAR01914,M4,CS,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,507,3.7,190,116100
CAR01915,M8,Competition,2025,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,609,3.4,155,168000
CAR01916,M3 Touring,Competition,2025,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,507,3.4,155,91600
CAR01917,M4,CS,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,516,4.1,180,96100
CAR01918,X5 M,Competition,2025,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Sao Paulo Yellow,613,3.6,155,123000
CAR01919,X5 M,Base,2022,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,614,3.6,155,119000
CAR01920,M5,Competition,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Frozen Portimao Blue,689,3.4,155,146800
CAR01921,XM,Base,2026,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Brooklyn Grey,733,3.8,155,168300
CAR01922,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,499,4.0,155,103700
CAR01923,M5,Competition,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Marina Bay Blue,678,3.4,155,140200
CAR01924,XM,Competition,2026,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Sao Paulo Yellow,691,3.3,155,176000
CAR01925,M4 Convertible,Base,2022,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,480,4.9,155,91500
CAR01926,M3,CS,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Signal Green,508,4.3,180,110900
CAR01927,M3,Competition,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,503,3.6,155,88800
CAR01928,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,503,2.9,155,87400
CAR01929,X6 M,Base,2023,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Individual Frozen Grey,615,3.9,155,120400
CAR01930,M8,Base,2026,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,608,3.5,155,154200
CAR01931,M4,Base,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,513,4.2,155,88000
CAR01932,XM,Base,2025,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Sao Paulo Yellow,656,3.4,155,174300
CAR01933,M8,Competition,2022,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Signal Green,616,3.5,155,154000
CAR01934,XM,Competition,2024,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,693,2.9,155,175900
CAR01935,M8,Competition,2024,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,612,3.1,155,162300
CAR01936,M4,CS,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Zandvoort Blue,514,3.6,190,102800
CAR01937,M5,CS,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Toronto Red,667,3.0,177,154100
CAR01938,X4 M,Base,2024,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,473,3.8,155,79600
CAR01939,XM,Competition,2025,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Skyscraper Grey,698,3.4,155,181400
